publishAt,publishedAtDate,stars
6 ay önce,2025-09-22T14:11:14.495Z,5
6 ay önce,2025-09-22T09:51:33.523Z,5
6 ay önce,2025-09-21T20:05:24.054Z,5
6 ay önce,2025-09-21T13:58:43.518Z,5
6 ay önce düzenlendi,2025-09-21T13:46:13.273Z,5
6 ay önce,2025-09-20T13:31:25.884Z,5
6 ay önce,2025-09-19T17:10:40.606Z,5
6 ay önce,2025-09-18T17:55:48.245Z,5
6 ay önce,2025-09-18T13:01:21.833Z,5
6 ay önce,2025-09-17T21:26:52.920Z,5
6 ay önce,2025-09-16T16:34:00.364Z,5
6 ay önce düzenlendi,2025-09-16T13:56:54.198Z,5
6 ay önce,2025-09-16T11:59:12.953Z,5
6 ay önce,2025-09-16T08:26:48.287Z,5
6 ay önce,2025-09-16T06:21:52.999Z,5
6 ay önce,2025-09-16T05:43:47.632Z,5
6 ay önce,2025-09-15T12:51:47.882Z,5
6 ay önce,2025-09-14T18:49:07.900Z,5
6 ay önce,2025-09-14T17:34:43.413Z,5
6 ay önce,2025-09-13T19:58:43.535Z,5
6 ay önce,2025-09-12T13:58:04.846Z,5
6 ay önce,2025-09-12T08:41:08.842Z,5
6 ay önce,2025-09-12T06:18:26.185Z,4
6 ay önce,2025-09-12T04:19:53.013Z,5
6 ay önce,2025-09-11T22:57:37.296Z,5
6 ay önce,2025-09-11T19:52:01.062Z,5
7 ay önce,2025-09-11T10:12:26.499Z,5
7 ay önce,2025-09-10T19:05:05.625Z,5
7 ay önce,2025-09-09T09:10:50.311Z,5
7 ay önce,2025-09-08T10:29:06.810Z,5
7 ay önce,2025-09-08T10:08:54.012Z,5
7 ay önce,2025-09-07T18:37:41.668Z,4
7 ay önce,2025-09-07T17:53:23.243Z,5
7 ay önce,2025-09-07T10:40:31.286Z,2
7 ay önce,2025-09-07T08:07:17.133Z,3
7 ay önce,2025-09-07T04:50:42.481Z,5
7 ay önce,2025-09-06T19:55:40.338Z,3
7 ay önce,2025-09-06T13:30:42.392Z,5
7 ay önce,2025-09-05T16:01:21.115Z,5
7 ay önce,2025-09-05T07:00:27.482Z,5
7 ay önce,2025-09-04T21:22:31.578Z,5
7 ay önce,2025-09-04T18:22:14.326Z,5
7 ay önce,2025-09-04T14:55:42.154Z,4
7 ay önce,2025-09-04T14:18:54.780Z,5
7 ay önce düzenlendi,2025-09-04T13:08:56.102Z,5
7 ay önce,2025-09-04T08:38:41.447Z,5
7 ay önce,2025-09-03T21:21:56.405Z,5
7 ay önce,2025-09-03T19:03:17.967Z,4
7 ay önce,2025-09-03T18:26:28.707Z,5
7 ay önce,2025-09-03T12:46:34.606Z,5
7 ay önce,2025-09-03T12:39:57.848Z,5
7 ay önce,2025-09-03T12:23:02.759Z,5
7 ay önce,2025-09-03T12:15:49.315Z,3
7 ay önce,2025-09-03T09:10:06.730Z,5
7 ay önce,2025-09-03T09:06:30.922Z,5
7 ay önce,2025-09-03T04:38:15.320Z,5
7 ay önce,2025-09-03T01:59:54.544Z,5
7 ay önce,2025-09-02T18:34:11.167Z,5
7 ay önce,2025-09-02T16:09:58.028Z,5
7 ay önce,2025-09-02T14:33:03.741Z,3
7 ay önce,2025-09-02T11:09:54.707Z,5
7 ay önce,2025-09-02T10:56:14.113Z,5
7 ay önce,2025-09-02T09:10:00.096Z,5
7 ay önce,2025-09-02T07:58:44.970Z,1
7 ay önce,2025-09-01T19:48:20.524Z,5
7 ay önce,2025-09-01T18:02:47.608Z,5
7 ay önce,2025-09-01T14:08:19.604Z,5
7 ay önce,2025-09-01T02:35:54.734Z,5
7 ay önce,2025-08-31T20:21:14.572Z,5
7 ay önce,2025-08-31T18:08:48.751Z,5
7 ay önce düzenlendi,2025-08-31T14:54:53.046Z,5
7 ay önce,2025-08-31T11:42:46.570Z,5
7 ay önce,2025-08-31T09:37:32.408Z,4
7 ay önce düzenlendi,2025-08-31T02:19:40.183Z,5
7 ay önce,2025-08-30T20:31:54.859Z,5
7 ay önce,2025-08-30T13:13:06.843Z,4
