publishAt,publishedAtDate,stars
6 ay önce,2025-09-16T09:58:29.909Z,5
6 ay önce,2025-09-16T09:55:41.714Z,4
6 ay önce,2025-09-16T04:59:12.446Z,5
6 ay önce,2025-09-15T12:22:26.834Z,5
6 ay önce,2025-09-15T10:01:48.455Z,5
6 ay önce,2025-09-15T07:28:56.193Z,5
6 ay önce,2025-09-15T03:14:59.260Z,5
6 ay önce,2025-09-14T18:55:39.923Z,5
6 ay önce,2025-09-14T08:16:19.974Z,5
6 ay önce,2025-09-13T18:19:10.776Z,5
6 ay önce,2025-09-13T12:20:16.202Z,5
6 ay önce,2025-09-13T09:42:10.771Z,5
6 ay önce,2025-09-13T04:58:03.018Z,5
6 ay önce,2025-09-13T00:05:07.556Z,5
6 ay önce,2025-09-12T16:21:01.816Z,5
6 ay önce,2025-09-12T16:18:05.681Z,5
6 ay önce,2025-09-11T20:43:21.156Z,5
7 ay önce,2025-09-11T09:14:43.851Z,5
7 ay önce,2025-09-11T07:11:04.773Z,5
7 ay önce,2025-09-10T18:07:09.157Z,4
7 ay önce,2025-09-10T11:35:06.009Z,5
7 ay önce,2025-09-10T10:49:07.807Z,5
7 ay önce,2025-09-10T04:08:40.415Z,4
7 ay önce,2025-09-09T15:39:49.483Z,5
7 ay önce,2025-09-09T09:00:43.475Z,5
7 ay önce,2025-09-08T19:17:45.515Z,5
7 ay önce,2025-09-08T07:18:32.573Z,5
7 ay önce,2025-09-07T21:40:18.355Z,5
7 ay önce,2025-09-07T12:51:37.111Z,5
7 ay önce,2025-09-07T10:16:40.356Z,5
7 ay önce,2025-09-07T10:02:12.618Z,5
7 ay önce,2025-09-07T08:08:34.961Z,4
7 ay önce,2025-09-07T08:03:16.777Z,5
7 ay önce,2025-09-07T06:30:15.360Z,5
7 ay önce,2025-09-07T06:29:03.392Z,5
7 ay önce,2025-09-07T06:05:27.243Z,5
7 ay önce,2025-09-07T02:45:18.952Z,5
7 ay önce,2025-09-06T21:16:59.123Z,5
7 ay önce,2025-09-06T19:56:23.655Z,5
7 ay önce,2025-09-06T19:27:03.095Z,5
7 ay önce,2025-09-06T16:49:30.603Z,5
7 ay önce,2025-09-06T11:45:58.318Z,5
7 ay önce,2025-09-06T11:13:43.230Z,1
7 ay önce,2025-09-06T08:10:00.892Z,4
7 ay önce,2025-09-06T06:50:22.648Z,5
7 ay önce,2025-09-05T12:11:21.230Z,5
7 ay önce,2025-09-05T11:05:46.637Z,5
7 ay önce,2025-09-05T09:54:17.500Z,5
7 ay önce,2025-09-05T09:54:13.443Z,5
7 ay önce,2025-09-05T08:17:13.164Z,5
7 ay önce,2025-09-05T04:44:23.279Z,5
7 ay önce,2025-09-04T20:05:20.780Z,3
7 ay önce,2025-09-04T19:18:58.670Z,5
7 ay önce düzenlendi,2025-09-04T19:01:05.765Z,5
7 ay önce,2025-09-04T18:48:10.982Z,5
7 ay önce,2025-09-04T18:18:40.869Z,5
7 ay önce,2025-09-04T17:25:01.604Z,5
7 ay önce,2025-09-04T16:27:46.897Z,5
7 ay önce,2025-09-04T15:35:57.453Z,5
7 ay önce,2025-09-04T12:24:11.977Z,5
7 ay önce,2025-09-03T21:08:13.601Z,5
7 ay önce,2025-09-03T19:53:11.204Z,4
7 ay önce,2025-09-03T16:44:25.314Z,5
7 ay önce,2025-09-03T16:00:31.241Z,5
7 ay önce,2025-09-03T15:39:31.036Z,5
7 ay önce,2025-09-03T15:06:44.477Z,4
7 ay önce,2025-09-03T11:49:49.988Z,4
7 ay önce,2025-09-03T11:44:46.038Z,5
7 ay önce,2025-09-03T09:17:09.528Z,5
7 ay önce,2025-09-03T08:47:30.391Z,5
7 ay önce,2025-09-03T08:39:51.162Z,5
7 ay önce,2025-09-03T06:25:47.559Z,5
7 ay önce,2025-09-03T05:19:22.965Z,5
7 ay önce düzenlendi,2025-09-02T18:57:45.210Z,5
7 ay önce,2025-09-02T18:49:19.530Z,5
7 ay önce,2025-09-02T16:10:42.323Z,4
7 ay önce,2025-09-02T14:10:13.689Z,5
7 ay önce,2025-09-02T12:16:52.943Z,5
7 ay önce,2025-09-02T10:33:07.555Z,4
7 ay önce,2025-09-02T10:10:33.872Z,5
7 ay önce düzenlendi,2025-09-02T07:39:32.748Z,5
7 ay önce,2025-09-02T07:38:22.970Z,5
7 ay önce,2025-09-02T07:18:28.656Z,5
7 ay önce,2025-09-02T02:41:22.511Z,5
7 ay önce,2025-09-01T20:02:37.661Z,5
7 ay önce,2025-09-01T19:17:58.082Z,5
7 ay önce,2025-09-01T17:19:52.199Z,5
7 ay önce,2025-09-01T17:07:42.697Z,5
7 ay önce,2025-09-01T17:01:30.183Z,5
7 ay önce,2025-09-01T12:49:18.018Z,5
7 ay önce,2025-09-01T08:25:32.877Z,5
7 ay önce,2025-09-01T07:22:40.501Z,4
7 ay önce,2025-09-01T05:47:57.280Z,5
7 ay önce,2025-09-01T05:08:02.680Z,5
7 ay önce,2025-09-01T04:33:47.701Z,5
7 ay önce,2025-08-31T19:42:06.168Z,5
7 ay önce,2025-08-31T18:09:15.615Z,5
7 ay önce,2025-08-31T17:21:08.516Z,5
7 ay önce,2025-08-31T12:27:23.417Z,5
7 ay önce,2025-08-31T09:05:28.736Z,5
7 ay önce,2025-08-31T07:29:46.622Z,5
7 ay önce,2025-08-31T06:52:21.448Z,3
7 ay önce,2025-08-30T15:17:25.842Z,5
7 ay önce,2025-08-30T12:14:26.653Z,3
7 ay önce,2025-08-30T11:30:04.786Z,5
7 ay önce,2025-08-30T10:24:17.718Z,5
7 ay önce,2025-08-30T10:19:11.314Z,5
7 ay önce,2025-08-29T21:32:04.044Z,5
7 ay önce,2025-08-29T20:23:30.465Z,5
7 ay önce,2025-08-29T18:57:27.933Z,5
7 ay önce,2025-08-29T15:01:55.783Z,2
7 ay önce,2025-08-29T14:40:35.898Z,5
7 ay önce,2025-08-29T14:31:14.566Z,5
7 ay önce,2025-08-29T09:30:02.625Z,5
7 ay önce,2025-08-29T06:07:34.207Z,5
7 ay önce,2025-08-29T05:09:49.865Z,5
7 ay önce,2025-08-28T23:08:08.571Z,5
7 ay önce,2025-08-28T21:34:26.882Z,5
7 ay önce,2025-08-28T21:20:07.212Z,5
7 ay önce,2025-08-28T19:43:02.426Z,5
7 ay önce,2025-08-28T17:16:34.535Z,5
7 ay önce,2025-08-28T15:50:00.527Z,5
7 ay önce,2025-08-28T14:01:44.281Z,5
7 ay önce,2025-08-28T13:32:18.766Z,5
7 ay önce,2025-08-28T10:50:11.448Z,1
7 ay önce,2025-08-28T02:53:45.807Z,5
7 ay önce,2025-08-27T20:04:44.885Z,5
7 ay önce,2025-08-27T20:03:07.410Z,5
7 ay önce,2025-08-27T18:31:47.034Z,5
7 ay önce,2025-08-27T18:13:05.341Z,5
7 ay önce,2025-08-27T16:45:13.561Z,5
7 ay önce,2025-08-27T15:32:53.008Z,4
7 ay önce,2025-08-27T13:56:19.382Z,5
7 ay önce,2025-08-27T09:57:08.998Z,5
7 ay önce,2025-08-27T08:53:23.887Z,4
7 ay önce,2025-08-27T08:11:04.247Z,5
7 ay önce,2025-08-27T07:21:50.214Z,5
7 ay önce,2025-08-27T04:22:16.567Z,5
7 ay önce,2025-08-26T21:41:15.558Z,5
7 ay önce,2025-08-26T20:55:28.881Z,5
7 ay önce,2025-08-26T14:35:46.959Z,5
7 ay önce,2025-08-26T14:33:11.791Z,5
7 ay önce,2025-08-26T11:42:26.489Z,5
7 ay önce,2025-08-26T10:20:09.142Z,5
7 ay önce,2025-08-26T08:55:20.773Z,4
7 ay önce,2025-08-26T07:41:42.787Z,5
7 ay önce,2025-08-26T06:44:59.525Z,3
7 ay önce,2025-08-26T05:53:15.936Z,5
7 ay önce,2025-08-26T04:54:58.612Z,5
7 ay önce,2025-08-26T02:51:36.252Z,5
7 ay önce,2025-08-26T02:19:34.303Z,5
7 ay önce,2025-08-25T18:56:19.194Z,5
7 ay önce,2025-08-25T18:53:56.246Z,5
7 ay önce,2025-08-25T17:51:53.610Z,5
7 ay önce,2025-08-25T17:48:37.133Z,5
7 ay önce,2025-08-25T15:13:03.817Z,5
7 ay önce,2025-08-25T14:11:37.350Z,5
7 ay önce,2025-08-25T12:13:21.440Z,3
7 ay önce,2025-08-25T12:06:06.392Z,5
7 ay önce,2025-08-25T11:58:18.548Z,5
7 ay önce,2025-08-25T10:40:43.500Z,5
7 ay önce,2025-08-25T09:26:18.537Z,5
7 ay önce,2025-08-25T09:17:49.344Z,5
7 ay önce,2025-08-25T09:13:52.695Z,5
7 ay önce,2025-08-25T04:38:38.996Z,5
7 ay önce,2025-08-24T22:46:32.944Z,5
7 ay önce,2025-08-24T19:57:07.583Z,5
7 ay önce,2025-08-24T17:46:48.277Z,5
7 ay önce,2025-08-24T16:40:12.326Z,5
7 ay önce,2025-08-24T14:22:30.685Z,5
7 ay önce,2025-08-24T10:38:46.556Z,5
7 ay önce,2025-08-24T09:23:17.555Z,5
7 ay önce,2025-08-24T07:45:24.229Z,5
7 ay önce,2025-08-24T07:35:02.397Z,5
7 ay önce,2025-08-23T19:17:51.181Z,5
7 ay önce,2025-08-23T14:18:51.155Z,5
7 ay önce,2025-08-23T14:10:40.749Z,5
7 ay önce,2025-08-23T11:54:39.184Z,5
7 ay önce,2025-08-23T11:37:26.219Z,5
7 ay önce,2025-08-23T11:14:38.411Z,5
7 ay önce,2025-08-23T10:49:05.561Z,5
7 ay önce,2025-08-23T09:12:51.131Z,5
7 ay önce,2025-08-23T07:46:50.358Z,3
7 ay önce,2025-08-23T06:57:26.664Z,5
7 ay önce,2025-08-23T04:29:01.744Z,5
7 ay önce,2025-08-22T23:27:04.019Z,5
7 ay önce,2025-08-22T21:12:55.970Z,5
7 ay önce,2025-08-22T20:54:44.108Z,5
7 ay önce,2025-08-22T20:49:39.447Z,5
7 ay önce,2025-08-22T18:12:15.658Z,5
7 ay önce,2025-08-22T16:47:04.598Z,5
7 ay önce,2025-08-22T16:44:44.015Z,5
7 ay önce,2025-08-22T11:31:51.033Z,5
7 ay önce,2025-08-22T09:02:50.135Z,5
7 ay önce,2025-08-22T07:53:52.785Z,1
7 ay önce,2025-08-22T00:23:13.271Z,5
7 ay önce,2025-08-21T19:41:24.471Z,5
7 ay önce,2025-08-21T19:24:11.299Z,5
7 ay önce,2025-08-21T18:48:20.622Z,4
7 ay önce,2025-08-21T18:42:33.188Z,5
7 ay önce,2025-08-21T15:49:16.986Z,5
7 ay önce,2025-08-21T14:55:06.788Z,5
7 ay önce,2025-08-21T14:39:04.503Z,5
7 ay önce,2025-08-21T14:13:14.650Z,5
7 ay önce,2025-08-21T13:19:41.692Z,5
7 ay önce,2025-08-21T12:21:33.784Z,5
7 ay önce,2025-08-21T12:11:30.552Z,5
7 ay önce,2025-08-21T09:14:23.714Z,5
7 ay önce,2025-08-21T08:23:34.221Z,5
7 ay önce,2025-08-21T08:23:08.319Z,5
7 ay önce,2025-08-21T07:27:54.996Z,5
7 ay önce,2025-08-21T06:41:47.751Z,5
7 ay önce,2025-08-21T05:03:37.044Z,5
7 ay önce,2025-08-20T21:10:57.794Z,5
7 ay önce,2025-08-20T20:31:39.024Z,3
7 ay önce,2025-08-20T18:44:10.854Z,5
7 ay önce,2025-08-20T17:37:31.302Z,5
7 ay önce,2025-08-20T16:42:45.347Z,5
7 ay önce,2025-08-20T15:10:30.728Z,1
7 ay önce,2025-08-20T13:22:09.524Z,5
7 ay önce,2025-08-20T13:20:55.335Z,5
7 ay önce,2025-08-20T13:20:33.861Z,4
7 ay önce,2025-08-20T13:18:36.813Z,4
7 ay önce,2025-08-20T13:05:01.735Z,5
7 ay önce,2025-08-20T12:47:37.221Z,5
7 ay önce,2025-08-20T11:24:46.758Z,5
7 ay önce,2025-08-20T10:57:42.056Z,5
7 ay önce,2025-08-20T10:54:27.070Z,5
7 ay önce,2025-08-20T10:02:55.208Z,5
7 ay önce,2025-08-20T08:52:18.884Z,5
7 ay önce,2025-08-20T07:41:50.489Z,5
7 ay önce,2025-08-20T04:32:39.225Z,5
7 ay önce,2025-08-20T04:24:14.155Z,5
7 ay önce,2025-08-19T23:22:15.934Z,5
7 ay önce,2025-08-19T20:54:07.174Z,5
7 ay önce,2025-08-19T19:23:52.320Z,5
7 ay önce,2025-08-19T18:14:43.536Z,5
7 ay önce,2025-08-19T17:40:55.354Z,5
7 ay önce,2025-08-19T17:34:52.516Z,5
7 ay önce,2025-08-19T14:19:43.353Z,5
7 ay önce,2025-08-19T12:45:05.726Z,5
7 ay önce,2025-08-19T12:44:22.106Z,5
7 ay önce,2025-08-19T11:22:33.680Z,5
7 ay önce,2025-08-19T09:03:35.055Z,5
7 ay önce,2025-08-19T08:23:50.861Z,5
7 ay önce,2025-08-18T21:55:00.117Z,5
7 ay önce,2025-08-18T15:18:36.368Z,5
7 ay önce,2025-08-18T15:02:50.825Z,1
7 ay önce,2025-08-18T14:00:40.238Z,5
7 ay önce,2025-08-18T13:03:20.267Z,5
7 ay önce,2025-08-18T08:49:09.571Z,5
7 ay önce,2025-08-18T07:37:54.144Z,5
7 ay önce,2025-08-18T06:53:19.995Z,5
7 ay önce,2025-08-17T17:11:07.848Z,4
7 ay önce,2025-08-17T17:03:56.525Z,5
7 ay önce,2025-08-17T16:39:50.910Z,5
7 ay önce,2025-08-17T15:49:14.112Z,5
7 ay önce,2025-08-17T14:10:11.300Z,5
