time,Hıdırnebi yaylası - Trabzon_temp,Hıdırnebi yaylası - Trabzon_prcp,Hıdırnebi yaylası - Trabzon_snow,Hıdırnebi yaylası - Trabzon_rain,Hıdırnebi yaylası - Trabzon_tmin,Hıdırnebi yaylası - Trabzon_tmax,Hıdırnebi yaylası - Trabzon_wspd,Hıdırnebi yaylası - Trabzon_rhum
2021-12-31,1.51,0.0,0.0,0.0,-1.96,4.9,12.78,57.52
2022-01-01,-0.0,1.14,1.14,0.0,-2.07,2.51,5.58,77.0
2022-01-02,-0.81,5.84,5.84,0.0,-3.37,0.92,11.47,85.92
2022-01-03,-2.67,0.46,0.46,0.0,-4.92,-0.7,8.92,72.87
2022-01-04,-0.7,2.74,2.74,0.0,-3.37,2.02,8.9,68.95
2022-01-05,-0.42,0.0,0.0,0.0,-3.52,3.16,10.47,66.47
2022-01-06,1.62,0.0,0.0,0.0,-1.96,5.77,8.35,51.48
2022-01-07,2.13,0.0,0.0,0.0,-1.23,6.37,8.38,58.8
2022-01-08,-0.19,0.0,0.0,0.0,-3.15,3.12,7.81,83.86
2022-01-09,2.14,0.15,0.0,0.15,-3.61,8.1,11.06,64.02
2022-01-10,5.36,0.16,0.0,0.16,1.69,8.9,12.08,52.27
2022-01-11,6.5,0.0,0.0,0.0,3.94,8.99,10.58,52.83
2022-01-12,3.41,1.68,0.0,1.68,0.94,6.98,9.15,79.03
2022-01-13,-4.18,7.67,7.67,0.0,-7.26,-1.21,15.92,87.91
2022-01-14,-5.17,0.27,0.27,0.0,-9.04,-3.07,7.36,76.52
2022-01-15,-4.7,0.0,0.0,0.0,-8.61,-0.95,15.25,72.89
2022-01-16,-7.29,2.58,2.58,0.0,-9.44,-5.3,12.13,77.7
2022-01-17,-6.51,2.66,2.66,0.0,-9.99,-3.62,9.4,73.2
2022-01-18,-3.83,1.54,1.54,0.0,-9.39,0.95,15.41,57.63
2022-01-19,-6.95,3.94,3.94,0.0,-8.13,-5.38,13.29,76.1
2022-01-20,-7.11,1.58,1.58,0.0,-9.85,-5.33,9.72,75.95
2022-01-21,-5.13,0.0,0.0,0.0,-9.12,0.54,11.51,56.38
2022-01-22,-1.09,0.03,0.03,0.0,-4.61,1.81,14.71,54.53
2022-01-23,-2.79,2.06,2.06,0.0,-4.36,-0.2,13.63,77.39
2022-01-24,-4.87,3.94,3.94,0.0,-6.51,-3.1,11.3,81.24
2022-01-25,-5.92,2.77,2.77,0.0,-8.66,-4.23,8.91,74.5
2022-01-26,-4.97,3.06,3.06,0.0,-6.13,-3.33,8.02,80.65
2022-01-27,-5.14,4.09,4.09,0.0,-6.93,-3.26,10.02,80.1
2022-01-28,-6.0,0.29,0.29,0.0,-8.14,-3.01,11.44,61.46
2022-01-29,-5.81,0.0,0.0,0.0,-9.53,-2.12,8.25,56.72
2022-01-30,-4.45,0.26,0.26,0.0,-8.61,0.22,9.62,58.22
2022-01-31,-0.75,0.35,0.35,0.0,-2.86,2.48,10.83,72.51
2022-02-01,-1.75,1.63,1.63,0.0,-4.15,0.7,9.28,86.16
2022-02-02,4.77,0.03,0.0,0.03,-2.09,8.63,13.65,51.43
2022-02-03,6.33,0.1,0.0,0.1,4.38,8.39,18.1,40.75
2022-02-04,-1.06,3.54,3.54,0.0,-4.75,5.0,22.99,76.67
2022-02-05,-5.22,1.69,1.69,0.0,-8.41,-2.48,12.0,72.52
2022-02-06,-3.21,0.08,0.08,0.0,-6.98,0.2,7.32,64.37
2022-02-07,-2.77,0.25,0.25,0.0,-6.05,0.17,9.57,67.96
2022-02-08,3.44,0.0,0.0,0.0,-4.66,7.64,19.05,46.69
2022-02-09,2.81,2.81,0.0,2.81,-1.58,7.79,16.04,68.12
2022-02-10,-3.03,2.84,2.84,0.0,-4.46,-1.54,10.86,81.92
2022-02-11,-2.76,0.33,0.33,0.0,-5.71,-0.39,7.03,74.74
2022-02-12,-1.12,0.0,0.0,0.0,-5.03,3.98,5.16,59.62
2022-02-13,-1.76,0.52,0.52,0.0,-3.92,0.85,6.3,71.11
2022-02-14,-1.5,0.05,0.05,0.0,-3.75,0.48,8.9,77.48
2022-02-15,-1.81,2.0,2.0,0.0,-3.29,-0.34,5.14,77.54
2022-02-16,-1.94,0.0,0.0,0.0,-4.67,0.27,4.05,76.96
2022-02-17,-3.27,0.0,0.0,0.0,-7.02,0.64,8.22,68.74
2022-02-18,-1.35,0.1,0.1,0.0,-4.77,3.33,7.56,66.45
2022-02-19,-0.72,0.57,0.57,0.0,-2.96,1.79,11.07,82.32
2022-02-20,-0.6,0.0,0.0,0.0,-3.9,2.34,7.34,74.39
2022-02-21,1.04,0.08,0.08,0.0,-1.3,4.2,5.98,74.34
2022-02-22,1.79,0.11,0.11,0.0,-2.26,5.64,7.68,68.73
2022-02-23,4.93,0.03,0.0,0.03,1.59,9.11,8.63,60.33
2022-02-24,3.14,0.1,0.0,0.1,-1.0,8.16,10.84,71.59
2022-02-25,1.22,0.46,0.46,0.0,-0.06,2.96,11.06,91.11
2022-02-26,0.08,2.58,2.58,0.0,-0.88,1.27,14.04,88.68
2022-02-27,-0.03,0.75,0.75,0.0,-1.56,1.65,8.4,84.75
2022-02-28,0.08,0.03,0.03,0.0,-2.96,3.03,7.84,84.0
2022-03-01,-0.26,3.68,3.68,0.0,-2.26,2.56,11.51,89.27
2022-03-02,-0.14,1.72,1.72,0.0,-2.3,1.79,8.48,86.74
2022-03-03,-1.41,5.37,5.37,0.0,-4.24,1.2,13.38,88.49
2022-03-04,-2.56,4.68,4.68,0.0,-6.36,0.17,11.86,69.14
2022-03-05,-2.61,0.0,0.0,0.0,-5.77,1.0,6.94,64.2
2022-03-06,-1.83,0.13,0.13,0.0,-4.21,0.71,7.9,70.43
2022-03-07,-1.61,0.0,0.0,0.0,-5.2,1.28,8.15,75.0
2022-03-08,-1.26,2.35,2.35,0.0,-2.53,0.12,14.34,81.41
2022-03-09,-3.01,4.3,4.3,0.0,-4.48,-1.31,11.95,85.41
2022-03-10,-4.72,3.95,3.95,0.0,-6.35,-3.07,7.68,83.38
2022-03-11,-6.53,6.46,6.46,0.0,-7.51,-5.21,12.02,87.63
2022-03-12,-6.93,3.2,3.2,0.0,-9.14,-4.39,11.34,71.77
2022-03-13,-7.01,1.69,1.69,0.0,-9.69,-4.14,11.55,72.75
2022-03-14,-7.08,2.17,2.17,0.0,-9.03,-4.68,10.86,87.08
2022-03-15,-6.06,2.93,2.93,0.0,-7.69,-3.88,12.07,76.5
2022-03-16,-4.81,2.1,2.1,0.0,-7.86,-2.19,11.66,77.11
2022-03-17,-6.09,2.11,2.11,0.0,-8.92,-3.58,9.32,87.06
2022-03-18,-7.95,3.61,3.61,0.0,-9.26,-6.74,7.47,85.65
2022-03-19,-8.26,4.04,4.04,0.0,-9.55,-6.41,12.05,81.75
2022-03-20,-5.58,1.04,1.04,0.0,-8.46,-2.41,9.7,76.43
2022-03-21,-4.22,2.08,2.08,0.0,-5.76,-2.53,8.68,79.26
2022-03-22,-3.76,0.59,0.59,0.0,-6.57,-1.27,6.02,75.42
2022-03-23,-2.43,0.66,0.66,0.0,-5.35,0.22,6.71,77.0
2022-03-24,-2.47,1.37,1.37,0.0,-4.16,-0.36,6.35,83.19
2022-03-25,-2.34,0.05,0.05,0.0,-5.23,0.35,6.04,77.43
2022-03-26,-1.68,0.0,0.0,0.0,-4.4,0.42,8.87,69.36
2022-03-27,-1.49,0.1,0.1,0.0,-5.84,3.07,9.34,67.94
2022-03-28,-0.98,0.35,0.35,0.0,-3.83,2.47,14.42,69.44
2022-03-29,0.23,0.0,0.0,0.0,-4.85,5.29,8.23,67.42
2022-03-30,4.21,0.38,0.0,0.38,1.28,8.76,7.56,57.88
2022-03-31,4.6,0.0,0.0,0.0,0.23,9.65,8.56,59.11
2022-04-01,9.81,0.0,0.0,0.0,4.05,14.52,15.73,41.56
2022-04-02,14.01,0.05,0.0,0.05,4.94,21.14,23.04,35.32
2022-04-03,5.74,0.0,0.0,0.0,2.05,10.77,9.31,60.06
2022-04-04,3.85,0.0,0.0,0.0,0.76,7.16,11.15,62.52
2022-04-05,1.97,0.22,0.22,0.0,-0.84,5.72,10.54,76.86
2022-04-06,2.46,1.62,0.0,1.62,0.51,5.26,7.66,87.05
2022-04-07,1.93,0.03,0.03,0.0,-0.6,5.25,7.47,91.54
2022-04-08,4.73,2.11,0.0,2.11,-0.06,9.19,8.2,82.89
2022-04-09,4.6,2.82,0.0,2.82,1.82,7.91,9.76,79.07
2022-04-10,7.06,0.05,0.0,0.05,0.76,15.18,9.37,60.6
2022-04-11,9.02,0.56,0.0,0.56,2.8,15.45,12.36,57.95
2022-04-12,0.64,8.63,8.63,0.0,-1.49,2.72,17.41,78.34
2022-04-13,-1.52,1.16,1.16,0.0,-4.96,1.65,8.44,72.62
2022-04-14,-0.64,0.03,0.03,0.0,-6.22,3.99,8.13,62.52
2022-04-15,1.42,0.33,0.33,0.0,-0.43,4.3,6.75,79.51
2022-04-16,1.53,0.0,0.0,0.0,-2.86,5.17,8.41,77.72
2022-04-17,4.07,0.0,0.0,0.0,-0.93,9.74,7.88,70.21
2022-04-18,11.33,0.03,0.0,0.03,2.93,22.66,12.04,49.35
2022-04-19,3.88,0.94,0.0,0.94,2.01,7.03,11.73,84.82
2022-04-20,2.37,1.87,0.0,1.87,0.46,4.29,8.54,88.14
2022-04-21,2.72,0.0,0.0,0.0,0.03,5.68,11.13,82.87
2022-04-22,3.06,0.05,0.0,0.05,-0.14,6.3,8.54,82.43
2022-04-23,3.63,0.0,0.0,0.0,-0.44,8.35,8.35,82.94
2022-04-24,7.23,0.03,0.0,0.03,2.62,12.85,7.85,68.2
2022-04-25,6.51,0.0,0.0,0.0,2.3,11.1,8.74,77.49
2022-04-26,7.62,0.48,0.0,0.48,4.26,12.14,8.1,71.78
2022-04-27,7.0,0.13,0.0,0.13,3.52,11.48,5.7,76.67
2022-04-28,6.44,0.08,0.0,0.08,2.88,11.81,7.77,80.84
2022-04-29,5.36,0.46,0.0,0.46,3.0,8.14,7.7,88.25
2022-04-30,5.14,0.72,0.0,0.72,2.91,8.25,5.17,88.48
2022-05-01,4.55,1.83,0.0,1.83,3.15,6.19,7.47,94.21
2022-05-02,4.53,2.52,0.0,2.52,3.01,7.23,7.51,91.55
2022-05-03,4.53,0.23,0.0,0.23,1.64,7.78,8.48,88.27
2022-05-04,4.83,2.66,0.0,2.66,3.05,7.34,8.05,93.61
2022-05-05,2.94,5.11,0.0,5.11,1.93,4.68,10.76,92.98
2022-05-06,3.35,5.05,0.0,5.05,1.37,6.27,7.52,90.22
2022-05-07,3.42,0.54,0.0,0.54,2.38,4.7,11.34,89.39
2022-05-08,3.37,0.0,0.0,0.0,1.91,5.5,6.94,86.15
2022-05-09,3.87,0.0,0.0,0.0,1.7,6.68,6.74,85.29
2022-05-10,4.77,0.2,0.0,0.2,1.41,7.75,5.85,79.72
2022-05-11,4.96,0.0,0.0,0.0,-0.17,8.94,6.18,75.26
2022-05-12,5.11,0.48,0.0,0.48,2.49,7.84,6.94,79.14
2022-05-13,6.18,0.0,0.0,0.0,0.6,10.37,7.85,64.52
2022-05-14,8.74,0.08,0.0,0.08,3.28,14.38,7.46,66.01
2022-05-15,9.54,2.28,0.0,2.28,5.65,13.69,6.98,63.47
2022-05-16,8.15,1.42,0.0,1.42,5.84,11.29,6.78,75.49
2022-05-17,7.91,0.0,0.0,0.0,3.47,11.87,7.19,67.57
2022-05-18,9.54,0.0,0.0,0.0,3.28,15.48,8.71,60.97
2022-05-19,5.75,2.9,0.0,2.9,2.2,12.98,16.09,81.44
2022-05-20,4.94,1.03,0.0,1.03,2.9,7.68,8.79,73.4
2022-05-21,7.02,0.08,0.0,0.08,1.7,10.95,10.83,63.96
2022-05-22,9.83,0.05,0.0,0.05,4.25,14.4,7.09,63.78
2022-05-23,7.73,2.6,0.0,2.6,5.54,10.66,9.38,81.14
2022-05-24,6.08,3.32,0.0,3.32,3.6,9.03,7.7,79.06
2022-05-25,6.69,0.0,0.0,0.0,2.58,10.51,7.54,72.79
2022-05-26,7.6,0.0,0.0,0.0,2.63,10.96,8.09,75.87
2022-05-27,9.78,0.0,0.0,0.0,3.9,14.51,6.01,73.13
2022-05-28,9.97,0.13,0.0,0.13,5.18,14.01,7.85,79.19
2022-05-29,11.83,0.0,0.0,0.0,8.31,15.21,6.19,78.66
2022-05-30,12.87,0.0,0.0,0.0,8.31,16.61,7.22,75.5
2022-05-31,14.31,0.51,0.0,0.51,10.72,17.66,8.06,76.07
2022-06-01,13.86,0.13,0.0,0.13,9.66,16.81,7.58,78.63
2022-06-02,13.85,0.56,0.0,0.56,9.27,16.02,6.08,83.37
2022-06-03,15.61,0.0,0.0,0.0,11.2,18.74,9.47,80.58
2022-06-04,15.59,0.05,0.0,0.05,11.07,18.33,8.44,77.18
2022-06-05,15.88,0.0,0.0,0.0,9.89,19.43,7.93,73.71
2022-06-06,14.46,1.06,0.0,1.06,11.18,17.61,6.61,88.5
2022-06-07,14.06,2.46,0.0,2.46,11.19,16.42,7.0,87.76
2022-06-08,13.01,1.13,0.0,1.13,10.66,16.54,6.46,87.77
2022-06-09,13.35,12.26,0.0,12.26,11.13,16.47,6.22,87.03
2022-06-10,13.94,0.15,0.0,0.15,9.97,17.11,7.46,83.27
2022-06-11,14.95,0.0,0.0,0.0,11.36,18.27,7.63,81.0
2022-06-12,14.72,0.63,0.0,0.63,11.28,18.26,8.76,82.06
2022-06-13,13.8,4.59,0.0,4.59,11.14,16.43,8.51,81.87
2022-06-14,13.64,14.06,0.0,14.06,11.27,16.46,5.51,83.8
2022-06-15,13.79,4.59,0.0,4.59,10.93,16.94,7.55,81.32
2022-06-16,13.63,0.35,0.0,0.35,9.53,17.06,9.52,77.79
2022-06-17,13.84,1.03,0.0,1.03,10.49,16.55,6.6,79.06
2022-06-18,14.19,0.2,0.0,0.2,11.86,17.17,6.73,74.91
2022-06-19,14.41,0.06,0.0,0.06,11.44,17.32,7.31,76.0
2022-06-20,14.96,0.0,0.0,0.0,11.78,18.22,6.75,75.66
2022-06-21,14.71,0.54,0.0,0.54,10.73,18.51,8.93,80.05
2022-06-22,13.33,10.82,0.0,10.82,10.59,17.07,11.7,79.75
2022-06-23,13.44,5.77,0.0,5.77,10.38,16.35,9.13,62.79
2022-06-24,11.55,1.96,0.0,1.96,7.49,14.74,10.41,70.06
2022-06-25,11.78,3.92,0.0,3.92,8.11,15.25,6.92,78.09
2022-06-26,11.2,7.55,0.0,7.55,8.71,14.04,9.31,82.91
2022-06-27,11.68,0.69,0.0,0.69,8.28,15.27,8.09,77.08
2022-06-28,13.33,1.01,0.0,1.01,9.87,16.99,6.43,77.2
2022-06-29,14.03,1.34,0.0,1.34,11.06,17.54,6.53,78.46
2022-06-30,14.82,2.5,0.0,2.5,12.36,18.25,6.15,79.54
2022-07-01,14.31,2.33,0.0,2.33,11.77,17.65,8.78,86.22
2022-07-02,15.0,1.24,0.0,1.24,11.66,17.99,12.14,76.57
2022-07-03,13.56,0.0,0.0,0.0,10.31,16.85,15.22,64.92
2022-07-04,13.47,0.0,0.0,0.0,9.64,17.56,10.06,66.15
2022-07-05,13.85,0.0,0.0,0.0,9.37,18.29,6.92,73.81
2022-07-06,15.57,0.0,0.0,0.0,11.28,19.29,5.75,69.79
2022-07-07,16.54,0.17,0.0,0.17,13.5,19.83,7.15,71.25
2022-07-08,17.04,2.87,0.0,2.87,13.01,20.55,5.99,72.97
2022-07-09,18.08,0.58,0.0,0.58,12.03,21.33,8.08,75.22
2022-07-10,17.75,1.6,0.0,1.6,12.88,20.85,8.1,77.59
2022-07-11,15.75,1.05,0.0,1.05,13.47,17.89,10.9,78.4
2022-07-12,15.52,4.77,0.0,4.77,12.61,18.09,11.43,73.89
2022-07-13,15.26,2.06,0.0,2.06,12.37,17.41,11.05,75.82
2022-07-14,14.88,6.79,0.0,6.79,13.31,16.7,10.82,70.99
2022-07-15,14.97,0.55,0.0,0.55,12.31,18.85,7.69,74.07
2022-07-16,14.97,1.27,0.0,1.27,12.96,17.96,10.07,74.83
2022-07-17,16.2,1.57,0.0,1.57,13.88,18.85,8.36,73.89
2022-07-18,15.88,5.89,0.0,5.89,13.31,18.01,10.99,80.54
2022-07-19,15.03,0.96,0.0,0.96,12.95,17.49,11.38,74.82
2022-07-20,14.81,1.92,0.0,1.92,12.19,17.92,8.93,71.5
2022-07-21,13.93,4.1,0.0,4.1,12.04,15.74,13.08,70.99
2022-07-22,14.75,0.8,0.0,0.8,11.87,17.6,10.55,66.9
2022-07-23,14.45,0.29,0.0,0.29,9.95,17.81,9.33,69.23
2022-07-24,13.89,0.62,0.0,0.62,10.0,17.46,12.33,65.81
2022-07-25,15.85,0.84,0.0,0.84,10.61,18.98,10.23,64.23
2022-07-26,15.95,0.0,0.0,0.0,11.23,19.4,7.6,69.82
2022-07-27,16.9,0.0,0.0,0.0,12.23,20.89,7.69,68.13
2022-07-28,17.72,0.0,0.0,0.0,11.77,21.1,7.29,68.5
2022-07-29,18.46,0.0,0.0,0.0,13.1,22.44,7.57,68.14
2022-07-30,18.38,0.0,0.0,0.0,13.13,21.76,6.74,67.74
2022-07-31,17.8,0.0,0.0,0.0,13.94,21.49,7.18,68.2
2022-08-01,17.94,0.08,0.0,0.08,14.99,21.72,7.6,71.44
2022-08-02,17.95,0.39,0.0,0.39,13.9,21.59,7.93,71.5
2022-08-03,17.74,3.51,0.0,3.51,15.09,20.68,10.0,78.78
2022-08-04,18.34,1.04,0.0,1.04,15.46,21.69,7.01,80.11
2022-08-05,17.98,1.24,0.0,1.24,15.1,21.51,5.98,79.26
2022-08-06,17.93,0.29,0.0,0.29,14.05,22.03,7.17,74.78
2022-08-07,17.79,0.97,0.0,0.97,14.4,21.52,6.59,76.94
2022-08-08,17.76,0.39,0.0,0.39,14.64,20.96,8.48,76.22
2022-08-09,18.38,1.34,0.0,1.34,15.17,22.0,6.89,77.11
2022-08-10,18.23,2.58,0.0,2.58,15.58,21.37,9.06,75.05
2022-08-11,18.52,0.37,0.0,0.37,16.25,22.02,7.04,73.16
2022-08-12,18.73,0.63,0.0,0.63,15.85,20.73,8.78,70.9
2022-08-13,19.48,0.58,0.0,0.58,15.87,22.47,7.18,77.21
